p,q,T
34765.34000000,0.00914800,1625681240202
34765.34000000,0.00523200,1625681240202
34765.34000000,0.01830800,1625681240647
34780.43000000,0.01438000,1625681241225
34780.43000000,0.00819400,1625681241717
34780.43000000,0.01438000,1625681242226
34780.53000000,0.01438000,1625681243238
34780.53000000,0.01438000,1625681244227
34780.53000000,0.01437900,1625681245230
34774.17000000,0.01437900,1625681245885
34768.07000000,0.01437900,1625681246203
34780.78000000,0.01437900,1625681247229
34780.78000000,0.01437900,1625681248230
34780.82000000,0.01437900,1625681249230
34774.32000000,0.01437900,1625681249739
34767.70000000,0.01437900,1625681250209
34780.78000000,0.00742200,1625681251230
34780.78000000,0.00695700,1625681251230
34780.80000000,0.00843200,1625681252234
34773.52000000,0.01437900,1625681252623
34768.44000000,0.01437800,1625681253206
34768.44000000,0.01437700,1625681254207
34781.07000000,0.01437800,1625681255234
34781.56000000,0.01437800,1625681256237
34777.47000000,0.00271600,1625681256809
34781.38000000,0.01437700,1625681258233
34778.39000000,0.01437700,1625681258761
34768.48000000,0.00666000,1625681259207
34768.48000000,0.00666000,1625681259207
34782.07000000,0.01437700,1625681260229
34779.99000000,0.01437700,1625681260768
34773.51000000,0.01030700,1625681261205
34773.51000000,0.00407000,1625681261205
34773.51000000,0.00479900,1625681261652
34782.33000000,0.00204300,1625681262712
34782.33000000,0.01437600,1625681263230
34782.33000000,0.00925000,1625681263713
34780.40000000,0.01437600,1625681263830
34771.46000000,0.01437600,1625681264203
34772.89000000,0.01437600,1625681265206
34772.85000000,0.01343800,1625681266205
34772.85000000,0.00528700,1625681266684
34784.16000000,0.01437600,1625681267230
34784.16000000,0.01437600,1625681268233
34784.16000000,0.02913200,1625681268872
34784.16000000,0.01437600,1625681269230
34780.39000000,0.01437600,1625681269747
34772.35000000,0.01090800,1625681270203
34782.36000000,0.01437600,1625681272229
34782.60000000,0.01437700,1625681273237
34782.60000000,0.01437700,1625681274228
34782.60000000,0.01945200,1625681274863
34779.02000000,0.01437700,1625681274863
34772.93000000,0.00634500,1625681275206
34772.93000000,0.00803100,1625681275206
34772.35000000,0.01437600,1625681276204
34772.35000000,0.01610700,1625681276858
34786.54000000,0.01437500,1625681277240
34783.02000000,0.01437500,1625681277973
34772.54000000,0.01139000,1625681278217
34772.54000000,0.00298600,1625681278217
34776.83000000,0.00292200,1625681279207
34785.03000000,0.01437700,1625681283234
34784.57000000,0.01437800,1625681284236
34777.24000000,0.01437800,1625681285003
34770.00000000,0.01437900,1625681285214
34784.74000000,0.01437800,1625681286233
34777.23000000,0.01437800,1625681287005
34768.47000000,0.00353800,1625681287217
34768.47000000,0.01084100,1625681287217
34768.47000000,0.00291300,1625681287889
34784.13000000,0.01437900,1625681288297
34784.13000000,0.00622500,1625681288950
34784.13000000,0.01438000,1625681289229
34782.40000000,0.01437900,1625681290233
34783.94000000,0.01437900,1625681291229
34773.13000000,0.01437900,1625681292053
34765.59000000,0.01435100,1625681292220
34765.59000000,0.00948100,1625681292938
34772.36000000,0.01438400,1625681293233
34774.52000000,0.01438500,1625681294236
34772.36000000,0.00487200,1625681295235
34772.36000000,0.00951400,1625681295235
34772.36000000,0.03360800,1625681296031
34757.40000000,0.01438600,1625681296031
34744.02000000,0.01274400,1625681296206
34752.12000000,0.01438400,1625681297212
34748.15000000,0.00926600,1625681298211
34748.15000000,0.00511800,1625681298211
34748.15000000,0.02665500,1625681298979
34774.99000000,0.01438400,1625681299241
34774.99000000,0.03705400,1625681300072
34774.99000000,0.01438700,1625681300235
34753.60000000,0.01438700,1625681301078
34746.22000000,0.01438500,1625681301206
34746.22000000,0.00629400,1625681302066
34770.30000000,0.01438500,1625681302229
34756.78000000,0.01107400,1625681303239
34756.78000000,0.00278500,1625681303295
34762.29000000,0.01438700,1625681304237
34762.29000000,0.01004100,1625681305089
34762.29000000,0.01438700,1625681305232
34761.66000000,0.01438700,1625681306238
34755.55000000,0.00902300,1625681307258
34755.55000000,0.00536400,1625681307318
34743.41000000,0.00935400,1625681308217
34759.72000000,0.01438800,1625681309228
34759.72000000,0.01438900,1625681310238
34759.72000000,0.02380800,1625681310321
34759.27000000,0.01438900,1625681311228
34759.27000000,0.01438700,1625681312233
34755.23000000,0.01438700,1625681312338
34743.42000000,0.01438900,1625681313216
34762.27000000,0.01438900,1625681314232
34762.27000000,0.04150700,1625681314330
34742.86000000,0.01405100,1625681315206
34759.27000000,0.01438900,1625681316226
34759.27000000,0.02850300,1625681316342
34761.95000000,0.01438900,1625681317244
34762.28000000,0.01438700,1625681318237
34762.28000000,0.01438700,1625681319239
34762.28000000,0.01438500,1625681320232
34754.98000000,0.01438700,1625681321178
34743.98000000,0.01438700,1625681321208
34750.61000000,0.01438900,1625681323287
34740.30000000,0.01438900,1625681324219
34740.30000000,0.01438900,1625681325207
34740.30000000,0.00486000,1625681326207
34750.00000000,0.00952900,1625681326237
34738.17000000,0.01438900,1625681327217
34738.17000000,0.02097300,1625681327229
34756.66000000,0.01438900,1625681327229
34756.66000000,0.01438900,1625681328234
34757.24000000,0.01438900,1625681329235
34757.24000000,0.02323600,1625681329315
34757.24000000,0.01438900,1625681330232
34760.00000000,0.01438900,1625681331235
34748.84000000,0.01438900,1625681331382
34738.78000000,0.01438900,1625681332205
34756.66000000,0.01438900,1625681333233
34756.66000000,0.01438900,1625681334232
34756.67000000,0.01438900,1625681335232
34756.67000000,0.00255500,1625681336231
34755.68000000,0.01183400,1625681336231
34748.84000000,0.01419200,1625681337275
34736.70000000,0.01439000,1625681338221
34736.70000000,0.00223100,1625681338279
34736.70000000,0.01439100,1625681339228
34731.86000000,0.01439200,1625681340224
34752.00000000,0.01439400,1625681341234
34738.61000000,0.01439400,1625681341399
34727.11000000,0.01439100,1625681342208
34730.69000000,0.01329800,1625681343220
34729.96000000,0.00300100,1625681344212
34729.96000000,0.01139200,1625681344212
34729.96000000,0.01484100,1625681344288
34750.05000000,0.01439300,1625681345231
34751.16000000,0.01439300,1625681346233
34749.83000000,0.01439200,1625681347235
34751.16000000,0.01296900,1625681348232
34749.26000000,0.01439300,1625681349242
34749.26000000,0.04844400,1625681349359
34749.26000000,0.00843700,1625681350267
34735.76000000,0.01104200,1625681350302
34735.76000000,0.00335300,1625681350425
34725.00000000,0.01440000,1625681350425
34724.26000000,0.01439500,1625681351221
34724.26000000,0.02904500,1625681351301
34743.73000000,0.01273300,1625681352235
34743.73000000,0.02707400,1625681352308
34743.73000000,0.01304200,1625681353236
34733.60000000,0.01439600,1625681353294
34723.83000000,0.00661800,1625681354210
34726.35000000,0.00777800,1625681354210
34726.35000000,0.00490000,1625681354309
34743.73000000,0.01439600,1625681355239
34743.73000000,0.00555900,1625681356233
34742.93000000,0.00883700,1625681356233
34743.73000000,0.01439500,1625681357232
34735.82000000,0.01439500,1625681357649
34724.98000000,0.01439600,1625681358219
34742.94000000,0.01439500,1625681359233
34744.62000000,0.01439500,1625681360231
34735.82000000,0.01439500,1625681360757
34725.53000000,0.01439600,1625681361224
34742.94000000,0.01439600,1625681362248
34743.72000000,0.01439600,1625681363231
34734.03000000,0.01439600,1625681363776
34725.53000000,0.01439500,1625681364207
34727.34000000,0.01316700,1625681365215
34733.37000000,0.01439100,1625681366212
34735.83000000,0.01439000,1625681367208
34755.22000000,0.01439200,1625681368236
34742.49000000,0.01439200,1625681368779
34732.90000000,0.01439200,1625681369211
34753.24000000,0.01439100,1625681370232
34751.28000000,0.01439100,1625681371239
34751.24000000,0.01439100,1625681372239
34745.55000000,0.01439100,1625681372884
34736.49000000,0.00440400,1625681373208
34754.78000000,0.01439000,1625681374236
34757.24000000,0.01438900,1625681375229
34757.09000000,0.01034000,1625681376236
34757.09000000,0.00405000,1625681376236
34752.46000000,0.01439100,1625681377236
34745.56000000,0.01439100,1625681377902
34738.51000000,0.01438900,1625681378212
34769.35000000,0.01438500,1625681380235
34769.35000000,0.01438300,1625681381241
34774.99000000,0.01438000,1625681381847
34776.67000000,0.00769400,1625681382233
34764.55000000,0.01438300,1625681382791
34760.33000000,0.01438400,1625681383231
34778.63000000,0.01438200,1625681384239
34766.79000000,0.01438200,1625681385098
34756.48000000,0.01438200,1625681385210
34758.28000000,0.00539400,1625681386209
34766.85000000,0.00898800,1625681386298
34752.20000000,0.01438400,1625681387222
34763.69000000,0.01438700,1625681388253
34767.42000000,0.01438600,1625681389241
34758.03000000,0.01438600,1625681389920
34745.20000000,0.00355400,1625681390223
34745.20000000,0.01083300,1625681390223
34745.56000000,0.01438700,1625681391219
34745.29000000,0.01214900,1625681392223
34745.29000000,0.00223800,1625681392223
34745.29000000,0.02824100,1625681392808
34766.80000000,0.01438700,1625681393239
34766.78000000,0.00700800,1625681394244
34766.78000000,0.00737900,1625681394244
34770.27000000,0.00620500,1625681395234
34770.27000000,0.00818100,1625681395234
34770.27000000,0.04028100,1625681395832
34757.56000000,0.00244100,1625681395832
34757.56000000,0.01194500,1625681395947
34750.00000000,0.01438500,1625681396211
34750.00000000,0.01438500,1625681397211
34749.99000000,0.00805500,1625681398211
34749.99000000,0.00633000,1625681398211
34749.99000000,0.00373200,1625681399211
34766.70000000,0.01438500,1625681403240
34768.65000000,0.01438500,1625681404244
34765.00000000,0.01438600,1625681405237
34764.94000000,0.01438600,1625681406236
34764.94000000,0.05125000,1625681407010
34764.94000000,0.01438600,1625681407245
34764.56000000,0.01438600,1625681408237
34764.94000000,0.01438600,1625681409249
34764.47000000,0.01438600,1625681410238
34764.00000000,0.01438600,1625681411235
34764.00000000,0.01438600,1625681412239
34763.99000000,0.00284900,1625681413094
34763.99000000,0.01396600,1625681413239
34764.44000000,0.00365500,1625681414233
34764.44000000,0.00654400,1625681414233
34757.52000000,0.01438600,1625681414968
34750.00000000,0.01438600,1625681415210
34750.00000000,0.00503400,1625681416029
34750.00000000,0.01438600,1625681416210
34753.93000000,0.01438500,1625681417212
34754.27000000,0.01438400,1625681418210
34752.55000000,0.01438400,1625681419211
34750.00000000,0.01438600,1625681420222
34750.00000000,0.00719300,1625681420318
34750.00000000,0.00575400,1625681420929
34750.00000000,0.00975100,1625681421039
34766.79000000,0.01419200,1625681421236
34766.79000000,0.01336200,1625681421990
34757.13000000,0.01438600,1625681421990
34747.88000000,0.01385400,1625681422242
34747.88000000,0.01442600,1625681422992
34765.00000000,0.01438700,1625681423241
34764.56000000,0.01438700,1625681424237
34757.75000000,0.01397300,1625681425242
34757.75000000,0.02964500,1625681426005
34745.58000000,0.01439100,1625681426005
34739.39000000,0.01439100,1625681426213
34739.39000000,0.04702000,1625681427139
34739.39000000,0.01439000,1625681427211
34739.39000000,0.00464500,1625681428008
34758.70000000,0.01439000,1625681428238
34758.70000000,0.01439200,1625681429240
34758.70000000,0.00538200,1625681430259
34753.46000000,0.00900900,1625681430259
34755.64000000,0.01439300,1625681431237
34756.79000000,0.01439300,1625681432241
34752.56000000,0.01396700,1625681433233
34751.98000000,0.01439300,1625681434237
34751.98000000,0.02582200,1625681435223
34740.00000000,0.01439300,1625681435223
34740.00000000,0.01227600,1625681435223
34740.00000000,0.00211700,1625681435336
34725.03000000,0.01439500,1625681436225
34725.03000000,0.01439500,1625681437210
34726.84000000,0.01439400,1625681438212
34726.84000000,0.03370500,1625681438218
34749.90000000,0.00226700,1625681438238
34749.90000000,0.00595100,1625681439160
34730.01000000,0.01439400,1625681439215
34730.01000000,0.01439200,1625681440212
34732.47000000,0.01439300,1625681441221
34752.75000000,0.01439100,1625681443245
34752.75000000,0.02176600,1625681443329
34752.75000000,0.01439000,1625681444246
34752.75000000,0.02454500,1625681444271
34747.10000000,0.01439000,1625681444389
34735.76000000,0.01439100,1625681445222
34732.83000000,0.01439300,1625681446224
34732.83000000,0.03320400,1625681446274
34752.76000000,0.01439200,1625681447242
34754.26000000,0.01439200,1625681448238
34754.53000000,0.00233000,1625681449243
34754.53000000,0.01206200,1625681449243
34754.53000000,0.02638800,1625681449341
34754.53000000,0.01439200,1625681450237
34754.52000000,0.01439200,1625681451242
34751.40000000,0.01439200,1625681452237
34750.18000000,0.01439400,1625681453235
34750.18000000,0.01095200,1625681454241
34737.42000000,0.01439400,1625681454329
34728.47000000,0.00397800,1625681455211
34728.47000000,0.01041600,1625681455211
34730.07000000,0.01279000,1625681456216
34730.75000000,0.01439300,1625681457211
34731.64000000,0.01439100,1625681458215
34735.90000000,0.01391800,1625681459226
34735.90000000,0.02553200,1625681459568
34765.00000000,0.01438700,1625681460243
34765.00000000,0.01438600,1625681461240
34764.56000000,0.02889300,1625681461573
34757.11000000,0.01025700,1625681461573
34757.11000000,0.00412900,1625681461632
34744.35000000,0.01438600,1625681462226
34746.77000000,0.01438600,1625681463212
34747.71000000,0.01438600,1625681464214
34747.71000000,0.00413700,1625681465224
34747.71000000,0.01025000,1625681465224
34747.71000000,0.01438600,1625681466212
34746.77000000,0.00426200,1625681467227
34758.38000000,0.01438800,1625681469257
34758.38000000,0.01438800,1625681470240
34757.14000000,0.01438900,1625681471238
34757.14000000,0.01515600,1625681471543
34757.14000000,0.01438900,1625681472240
34759.37000000,0.01438800,1625681473244
34759.96000000,0.01438700,1625681474238
34752.85000000,0.01438800,1625681474579
34746.65000000,0.01438700,1625681475216
34744.64000000,0.01079900,1625681476230
34744.64000000,0.00358900,1625681476230
34744.64000000,0.01425500,1625681476471
34759.25000000,0.01438600,1625681477232
34759.25000000,0.02817200,1625681477820
34759.25000000,0.00583400,1625681478235
34753.22000000,0.01438800,1625681478296
34743.40000000,0.01438900,1625681479228
34741.06000000,0.00926900,1625681480213
34741.06000000,0.00512000,1625681480213
34741.06000000,0.00847700,1625681480576
34760.00000000,0.01438900,1625681481248
34757.63000000,0.01438900,1625681482234
34756.43000000,0.01438900,1625681483240
34756.43000000,0.02911100,1625681483782
34756.43000000,0.01438900,1625681484239
34756.42000000,0.01439000,1625681485360
34748.24000000,0.01439000,1625681485753
34740.72000000,0.01200100,1625681486241
34740.72000000,0.00238900,1625681486241
34740.72000000,0.03057900,1625681486641
34752.10000000,0.01403100,1625681487326
34752.10000000,0.04425100,1625681487640
34746.65000000,0.00212200,1625681487640
34746.65000000,0.01226800,1625681487752
34725.00000000,0.01353700,1625681487752
34722.22000000,0.01439700,1625681488277
34722.22000000,0.00617100,1625681488641
34741.83000000,0.01439600,1625681489266
34741.83000000,0.01439600,1625681490262
34743.08000000,0.01439600,1625681491262
34743.08000000,0.01756400,1625681491709
34743.08000000,0.01439600,1625681492261
34743.08000000,0.01194500,1625681492653
34733.01000000,0.01439600,1625681492771
34722.64000000,0.00965900,1625681493218
34733.01000000,0.00473700,1625681493652
34722.64000000,0.00981700,1625681494218
34722.64000000,0.00457900,1625681494218
34722.64000000,0.00997500,1625681495226
